image,brightness,contrast,entropy,shadow_clip,highlight_clip,dynamic_range,raw_confidence,best_confidence,improvement,best_enhancement_before_threshold,selected_method
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\789cd918-1324-45be-a616-e38f9ab50a48___Com.G_SpM_FL 1189.JPG,0.5418655872344971,0.16177859902381897,0.9160486459732056,0.0003204345703125,0.000152587890625,0.5607843399047852,0.9999943971633911,0.999996542930603,2.1457672119140625e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\79d0c780-0b2c-45c2-ba3d-dea493a936e6___Com.G_SpM_FL 1192.JPG,0.5390644073486328,0.18067531287670135,0.928010106086731,0.000457763671875,0.0001983642578125,0.6392157077789307,0.9999672174453735,0.9999765157699585,9.298324584960938e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\7cac5136-6213-4773-9803-4538751b8d54___Com.G_SpM_FL 9311.JPG,0.5387699604034424,0.14512291550636292,0.8946104645729065,0.000396728515625,1.52587890625e-05,0.47058823704719543,0.999863862991333,0.9999209642410278,5.710124969482422e-05,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\7dfca492-1ce1-45f6-85d6-8aaec359f6ac___Com.G_SpM_FL 1519.JPG,0.5456753373146057,0.19573059678077698,0.9403585195541382,0.0008392333984375,9.1552734375e-05,0.658823549747467,0.9999140501022339,0.9999626874923706,4.863739013671875e-05,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\7ee332d2-c589-4d11-8602-e96a622bc4d1___Com.G_SpM_FL 1702.JPG,0.49257832765579224,0.19118104875087738,0.935361385345459,0.002044677734375,0.0004730224609375,0.658823549747467,0.9999959468841553,0.999997615814209,1.6689300537109375e-06,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\7f32903b-0b65-4e0c-9d7d-7b5b80197097___Com.G_SpM_FL 9606.JPG,0.5135883092880249,0.1603916585445404,0.8989536762237549,0.000396728515625,0.0,0.5098039507865906,0.999998927116394,0.9999995231628418,5.960464477539062e-07,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\80288a30-b830-4bb8-8477-4491a125368d___Com.G_SpM_FL 1475.JPG,0.5304039120674133,0.1810876727104187,0.928902268409729,0.0017547607421875,0.0002593994140625,0.6313725709915161,0.9999935626983643,0.9999935626983643,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\8052041c-f635-49ad-b264-89a7cfc0348c___Com.G_SpM_FL 8732.JPG,0.5081101059913635,0.1921473741531372,0.9262275695800781,0.0014801025390625,1.52587890625e-05,0.6313725709915161,0.9999973773956299,0.9999980926513672,7.152557373046875e-07,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\80dd8c2f-a53b-425c-b065-6c8b856cfe52___Com.G_SpM_FL 1247.JPG,0.5574119687080383,0.17562535405158997,0.926349937915802,0.0002593994140625,0.0004730224609375,0.5882353186607361,0.9999793767929077,0.9999794960021973,1.1920928955078125e-07,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\81c9960e-8a75-45b3-8c50-fd40ced4118c___Com.G_SpM_FL 1266.JPG,0.5086765289306641,0.21199747920036316,0.9220687747001648,0.0006561279296875,0.00042724609375,0.7019608020782471,0.9999904632568359,0.9999926090240479,2.1457672119140625e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\820cdb82-b90d-4909-ad84-273bf8d1b2fb___Com.G_SpM_FL 8842.JPG,0.4699501395225525,0.16935378313064575,0.9208294749259949,0.0003204345703125,3.0517578125e-05,0.5686274766921997,0.9984869956970215,0.9998390674591064,0.001352071762084961,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\82be04b8-6e17-4388-a60c-9d074a798174___Com.G_SpM_FL 8649.JPG,0.4028396010398865,0.2282600700855255,0.920973539352417,0.006011962890625,3.0517578125e-05,0.6392157077789307,0.9996663331985474,0.9997192025184631,5.2869319915771484e-05,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\83bc9c0d-4031-41ab-a636-45fcb01b1983___Com.G_SpM_FL 9380.JPG,0.5397446155548096,0.16517432034015656,0.9111963510513306,0.0004425048828125,3.0517578125e-05,0.5176470279693604,0.999963641166687,0.9999808073043823,1.71661376953125e-05,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\84399e4f-1c78-4e26-8e7b-961ee21fa3c2___Com.G_SpM_FL 1586.JPG,0.5202140212059021,0.15469039976596832,0.9086720943450928,0.00054931640625,0.0002593994140625,0.5176470875740051,0.9987373948097229,0.9997848868370056,0.0010474920272827148,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\844e29c3-2e68-4101-92e9-2fa61d5477a5___Com.G_SpM_FL 1436.JPG,0.5348333716392517,0.18310509622097015,0.9255567789077759,0.0011444091796875,7.62939453125e-05,0.6470588445663452,0.9997097849845886,0.9999510049819946,0.00024121999740600586,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\84576436-8772-4a27-8575-47a0e45adb81___Com.G_SpM_FL 1229.JPG,0.5370679497718811,0.17461657524108887,0.9262815117835999,0.000457763671875,0.000396728515625,0.5960784554481506,0.9999982118606567,0.9999982118606567,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\861a37d6-fd5d-4f50-b36a-7758bb468ee2___Com.G_SpM_FL 8944.JPG,0.45459556579589844,0.21400828659534454,0.9341191053390503,0.0019989013671875,6.103515625e-05,0.6431372761726379,0.9999756813049316,0.9999756813049316,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\864c0d82-659a-40c7-b5f4-baa538db5766___Com.G_SpM_FL 1685.JPG,0.5458500385284424,0.18208129703998566,0.9252865314483643,1.52587890625e-05,0.000579833984375,0.6470588445663452,0.999397873878479,0.9994392991065979,4.1425228118896484e-05,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\86508eec-6019-4504-a97e-285e5e910dc7___Com.G_SpM_FL 8723.JPG,0.4345548450946808,0.2085505574941635,0.9335700273513794,0.0078582763671875,3.0517578125e-05,0.6431372761726379,0.9974209070205688,0.9995343685150146,0.0021134614944458008,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\866c7b99-ccd9-41b0-9600-65bdf300ce74___Com.G_SpM_FL 9403.JPG,0.4676543176174164,0.12408232688903809,0.8630112409591675,1.52587890625e-05,0.0,0.4078431725502014,0.9999996423721313,0.9999996423721313,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\88dd407b-4ff6-4106-92a6-76d758e88c58___Com.G_SpM_FL 9027.JPG,0.4479006826877594,0.20193755626678467,0.9259087443351746,0.0010833740234375,3.0517578125e-05,0.6196078658103943,0.9989840388298035,0.9998028874397278,0.0008188486099243164,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\8a0d0e70-e58d-413d-a4e3-28dc3f3100ba___Com.G_SpM_FL 8721.JPG,0.4437844157218933,0.2122957408428192,0.9247179627418518,0.0062103271484375,0.0,0.6352941393852234,0.9999775886535645,0.9999920129776001,1.4424324035644531e-05,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\8a1fd830-99d4-4044-b851-6237ed451132___Com.G_SpM_FL 1739.JPG,0.4744783937931061,0.18328475952148438,0.935396134853363,0.001617431640625,0.000213623046875,0.615686297416687,0.9999525547027588,0.9999756813049316,2.3126602172851562e-05,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\8bb7bd71-ecf7-49cb-8375-18cdff0ad3c0___Com.G_SpM_FL 9323.JPG,0.5528901815414429,0.16902339458465576,0.9031288027763367,0.0005645751953125,0.0,0.529411792755127,0.9999866485595703,0.9999866485595703,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\8c849e11-f45e-4190-a5e7-d67a468a984c___Com.G_SpM_FL 9268.JPG,0.4624323844909668,0.22023388743400574,0.9142360091209412,0.0001678466796875,0.0001220703125,0.6705882549285889,0.9999971389770508,0.9999978542327881,7.152557373046875e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\8d3dee7d-c032-412b-81dc-40fd160be9f2___Com.G_SpM_FL 1478.JPG,0.5135468244552612,0.1994422972202301,0.9326246380805969,0.0019989013671875,0.00030517578125,0.686274528503418,0.9999743700027466,0.9999861717224121,1.1801719665527344e-05,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\8e38f12a-ed30-4105-a8ff-80f9b729cbdf___Com.G_SpM_FL 9400.JPG,0.49222439527511597,0.13174472749233246,0.8565790057182312,0.0,0.0,0.3843137323856354,0.9999978542327881,0.9999978542327881,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\8e9d2760-5d55-4ec6-9a38-43327038d2b2___Com.G_SpM_FL 8647.JPG,0.4267253875732422,0.20396441221237183,0.91908860206604,0.00775146484375,4.57763671875e-05,0.6313725709915161,0.9995859265327454,0.9996274709701538,4.1544437408447266e-05,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\8f46dd1e-a67f-4e94-87c2-8a405b9e3f49___Com.G_SpM_FL 9639.JPG,0.5210058093070984,0.13425397872924805,0.8750037550926208,0.0006256103515625,0.0,0.4274509847164154,0.99998939037323,0.99998939037323,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\8f53750b-2b3f-4e1c-87ae-dd9659976129___Com.G_SpM_FL 8962.JPG,0.4788541793823242,0.1689693182706833,0.9159387350082397,0.0015716552734375,1.52587890625e-05,0.5647059082984924,0.9999969005584717,0.999997615814209,7.152557373046875e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\905add43-a0f6-4dbb-a78b-d613c2e178e1___Com.G_SpM_FL 1584.JPG,0.5529025793075562,0.15768659114837646,0.9079030752182007,0.0005340576171875,0.0003204345703125,0.5372549295425415,0.9999880790710449,0.999991774559021,3.6954879760742188e-06,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\931bb6c8-e235-440e-978c-7fed1d57926e___Com.G_SpM_FL 8421.JPG,0.4959152340888977,0.18595558404922485,0.8933762311935425,0.0005950927734375,0.0,0.5921568870544434,0.9997881054878235,0.9999598264694214,0.0001717209815979004,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\943b6e80-60ff-4c44-b8a4-c5591da9b8e9___Com.G_SpM_FL 9636.JPG,0.453497976064682,0.13121365010738373,0.8786176443099976,0.0007171630859375,0.0,0.41960787773132324,0.9998791217803955,0.999911904335022,3.2782554626464844e-05,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\983c8b13-b647-4727-9f5d-3930161e4a84___Com.G_SpM_FL 1318.JPG,0.5253772139549255,0.17759327590465546,0.9154155254364014,0.00030517578125,0.000244140625,0.6549019813537598,0.9999868869781494,0.9999958276748657,8.940696716308594e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\98916e40-9711-49d6-af8b-77c10be459e2___Com.G_SpM_FL 8551.JPG,0.4575650095939636,0.2305653691291809,0.9488296508789062,0.0059814453125,1.52587890625e-05,0.6901960968971252,0.12966413795948029,0.4617055058479309,0.3320413678884506,gamma_dark,gamma_dark
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\9b55aea9-85fc-418b-b1a7-ae919f37d2fc___Com.G_SpM_FL 9401.JPG,0.49817830324172974,0.13993336260318756,0.8747243285179138,0.000274658203125,0.0,0.43137258291244507,0.9999984502792358,0.9999984502792358,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\9c82d063-388e-4747-bdd5-c369b1b80972___Com.G_SpM_FL 9648.JPG,0.529593825340271,0.1383543312549591,0.8845310211181641,0.000335693359375,1.52587890625e-05,0.4274509847164154,0.999386191368103,0.9995334148406982,0.00014722347259521484,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\9d97d667-2bd1-4e96-a237-620f42c9034b___Com.G_SpM_FL 9360.JPG,0.5575281381607056,0.15295550227165222,0.8916629552841187,0.0001373291015625,7.62939453125e-05,0.5019607543945312,0.9999974966049194,0.9999980926513672,5.960464477539062e-07,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\9e0c8ec8-f525-444d-8657-32b668771b2f___Com.G_SpM_FL 1451.JPG,0.5204706192016602,0.19558319449424744,0.917802095413208,0.000457763671875,0.0005340576171875,0.6823529601097107,0.9999411106109619,0.9999812841415405,4.017353057861328e-05,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\9ed81c17-da8d-453d-8277-b5babd50e74d___Com.G_SpM_FL 1273.JPG,0.5523171424865723,0.16383548080921173,0.9129748344421387,0.0010833740234375,0.0003814697265625,0.5647059082984924,0.9999818801879883,0.9999892711639404,7.3909759521484375e-06,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\a3cbf151-7473-40c5-b40f-fa27fe490b21___Com.G_SpM_FL 8722.JPG,0.4737626910209656,0.19189880788326263,0.929209291934967,0.005462646484375,3.0517578125e-05,0.6313725709915161,0.9999650716781616,0.999981164932251,1.609325408935547e-05,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\a76a99f6-5e6d-4ca1-aabb-369019686a5e___Com.G_SpM_FL 8752.JPG,0.5257020592689514,0.21483710408210754,0.931756854057312,0.0018463134765625,6.103515625e-05,0.6705882549285889,0.9999710321426392,0.9999768733978271,5.841255187988281e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\a78175ff-9e32-4f4d-b8b7-f66640a1a995___Com.G_SpM_FL 9024.JPG,0.4129030704498291,0.1739117056131363,0.9175652861595154,0.00408935546875,1.52587890625e-05,0.5568627715110779,0.9999610185623169,0.9999610185623169,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\a9337752-672c-4de0-a21e-90d3fd3ce9dd___Com.G_SpM_FL 1340.JPG,0.5551036596298218,0.15090493857860565,0.8994433879852295,0.000274658203125,0.000213623046875,0.5058823823928833,0.9999876022338867,0.9999924898147583,4.887580871582031e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\a93fe19f-ab48-4da3-aaf8-5c68c5ccd411___Com.G_SpM_FL 1341.JPG,0.5296241044998169,0.1842264086008072,0.924479067325592,0.0003814697265625,0.0002288818359375,0.6352941393852234,0.9999822378158569,0.9999877214431763,5.4836273193359375e-06,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\a9f8dc74-80c2-47d5-98e9-ac83c003b2b0___Com.G_SpM_FL 1230.JPG,0.4848824441432953,0.19764097034931183,0.9330465793609619,0.001007080078125,0.0008697509765625,0.6549019813537598,0.9999969005584717,0.9999991655349731,2.2649765014648438e-06,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\ab555ffb-819e-40fa-b21c-d5a6bde16100___Com.G_SpM_FL 9609.JPG,0.5112018585205078,0.15836894512176514,0.892795979976654,0.0009765625,0.0,0.5372549295425415,0.9999995231628418,0.9999996423721313,1.1920928955078125e-07,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\ab58e633-4e84-48f1-a412-c8210940345d___Com.G_SpM_FL 1191.JPG,0.5494101047515869,0.1608240008354187,0.9125670790672302,0.0003662109375,7.62939453125e-05,0.5529412031173706,0.9999890327453613,0.9999935626983643,4.5299530029296875e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\ac3cffb3-eb0b-4be4-9acd-c36d412b7faf___Com.G_SpM_FL 1338.JPG,0.5435418486595154,0.15687373280525208,0.9062374830245972,0.0006561279296875,0.0001983642578125,0.5411764979362488,0.9999867677688599,0.9999867677688599,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\ad4a99a4-3dc7-4401-85d6-d803b9fcc70a___Com.G_SpM_FL 1762.JPG,0.5213295817375183,0.17766383290290833,0.9202533960342407,0.00042724609375,0.0002593994140625,0.6352941393852234,0.9999960660934448,0.9999979734420776,1.9073486328125e-06,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\adb33e14-0bb3-4c1a-bb17-6c2f71993d90___Com.G_SpM_FL 9043.JPG,0.49060821533203125,0.1660759150981903,0.9151193499565125,0.000213623046875,0.0,0.545098066329956,0.9994215965270996,0.9995632767677307,0.00014168024063110352,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\ae12c3dc-3dd3-4741-bf9a-55904738086d___Com.G_SpM_FL 1265.JPG,0.5588156580924988,0.18192164599895477,0.9255950450897217,0.0002288818359375,0.0006103515625,0.6549019813537598,0.9999665021896362,0.9999842643737793,1.7762184143066406e-05,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\aec9b074-2141-447e-ab09-2805a2a38737___Com.G_SpM_FL 8609.JPG,0.45284587144851685,0.23345716297626495,0.9467298984527588,0.0045623779296875,6.103515625e-05,0.6941176652908325,0.9996905326843262,0.9998346567153931,0.00014412403106689453,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\b0e1f3da-198d-4dea-b986-aa7072909523___Com.G_SpM_FL 9361.JPG,0.5533201098442078,0.16370482742786407,0.8773695230484009,0.0004425048828125,0.0,0.5921568870544434,0.9999994039535522,0.9999994039535522,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\b1c4f4d8-4908-4e10-aa16-555273040c71___Com.G_SpM_FL 8614.JPG,0.4979924261569977,0.1701315939426422,0.9071149230003357,0.000274658203125,6.103515625e-05,0.6196078658103943,0.9999485015869141,0.9999707937240601,2.2292137145996094e-05,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\b3915c2b-190f-4258-ade1-8cb3bfcb15af___Com.G_SpM_FL 8786.JPG,0.468963086605072,0.18485702574253082,0.9313777685165405,0.0010986328125,3.0517578125e-05,0.6039215922355652,0.9999656677246094,0.9999922513961792,2.658367156982422e-05,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\b3ff8412-603f-47c7-855f-3670ffb84ee5___Com.G_SpM_FL 9266.JPG,0.5279520750045776,0.2500050961971283,0.9396327137947083,0.0009307861328125,9.1552734375e-05,0.7058823704719543,0.9999864101409912,0.999991774559021,5.364418029785156e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\b44d8397-623a-4755-96d9-5e680df9a983___Com.G_SpM_FL 9607.JPG,0.5061076879501343,0.15331751108169556,0.8905000686645508,0.0009918212890625,0.0,0.529411792755127,0.9999954700469971,0.9999977350234985,2.2649765014648438e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\b510ecb5-48ec-4a3d-ac9d-7b19400542fd___Com.G_SpM_FL 8758.JPG,0.47201550006866455,0.20920421183109283,0.9441220760345459,0.00421142578125,3.0517578125e-05,0.658823549747467,0.9998537302017212,0.9999512434005737,9.751319885253906e-05,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\b5e746c6-be90-40f9-adf5-941b7b1f050b___Com.G_SpM_FL 8702.JPG,0.44744884967803955,0.18792900443077087,0.9231350421905518,0.0030059814453125,3.0517578125e-05,0.6000000238418579,0.9999078512191772,0.999963641166687,5.5789947509765625e-05,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\b6989b70-a94f-4f48-a00a-2277f8ace6c6___Com.G_SpM_FL 8841.JPG,0.47566691040992737,0.1962706297636032,0.941276490688324,0.0003204345703125,0.0004425048828125,0.6392157077789307,0.9893203973770142,0.9984679818153381,0.009147584438323975,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\b967a703-bef2-4d8a-9159-ddae8b8430c5___Com.G_SpM_FL 8777.JPG,0.4273359775543213,0.21169821918010712,0.9354486465454102,0.00244140625,3.0517578125e-05,0.6313725709915161,0.9999818801879883,0.9999872446060181,5.364418029785156e-06,gamma_bright,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\b9b00f29-ad37-4286-8229-504bc5921c44___Com.G_SpM_FL 1268.JPG,0.5120137929916382,0.21548853814601898,0.9301924705505371,0.000396728515625,0.0004119873046875,0.7019608020782471,0.999954104423523,0.9999638795852661,9.775161743164062e-06,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\ba369b28-d6f8-4c1f-a177-ff05ca0f9ac1___Com.G_SpM_FL 1704.JPG,0.48598527908325195,0.19552713632583618,0.9230321645736694,0.000518798828125,0.000335693359375,0.6352941393852234,0.9999986886978149,0.9999997615814209,1.0728836059570312e-06,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\bb1743d4-c84b-4945-93cf-705eead70b21___Com.G_SpM_FL 8491.JPG,0.483925998210907,0.22117920219898224,0.9275712966918945,0.001190185546875,0.0,0.6627451181411743,0.9999371767044067,0.9999371767044067,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\bbee7d02-f526-40c3-a603-a950ef0825e6___Com.G_SpM_FL 1458.JPG,0.545536994934082,0.1931995004415512,0.9175290465354919,0.0003814697265625,0.000213623046875,0.686274528503418,0.9999676942825317,0.9999923706054688,2.467632293701172e-05,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\bc948d02-7e65-4075-b2bc-cb0c29ebe90e___Com.G_SpM_FL 8416.JPG,0.4172059893608093,0.2412673681974411,0.9016571640968323,0.0015869140625,0.0,0.6431372761726379,0.9987307190895081,0.9995555281639099,0.0008248090744018555,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\bdb1071d-586d-4cdf-a792-a15af76ed9cf___Com.G_SpM_FL 8670.JPG,0.43946778774261475,0.19980528950691223,0.9398499727249146,0.0030975341796875,0.0,0.6274510025978088,0.9999791383743286,0.9999791383743286,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\be731b6f-179f-436f-93eb-851f833575a9___Com.G_SpM_FL 1291.JPG,0.5485071539878845,0.16716811060905457,0.9088662266731262,0.0017242431640625,0.0001678466796875,0.5803921818733215,0.9999818801879883,0.9999887943267822,6.9141387939453125e-06,hist_eq,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\bf965ea5-ef95-4a5d-b9aa-dbf80bdec1a0___Com.G_SpM_FL 8742.JPG,0.5022569298744202,0.17122255265712738,0.9115111827850342,0.0026092529296875,1.52587890625e-05,0.5960784554481506,0.9999837875366211,0.9999957084655762,1.1920928955078125e-05,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\bfd8c104-37e9-4f32-b4d0-e6544b668155___Com.G_SpM_FL 9637.JPG,0.517931342124939,0.13837535679340363,0.8784137964248657,0.000640869140625,0.0,0.44705885648727417,0.9999881982803345,0.9999904632568359,2.2649765014648438e-06,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\c0fec09d-d9d3-4942-866d-c311fae73056___Com.G_SpM_FL 1379.JPG,0.5119999051094055,0.1861741989850998,0.9212731122970581,0.0008544921875,0.0003509521484375,0.6705882549285889,0.9999935626983643,0.9999935626983643,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\c20016fd-1168-4ed8-85ee-4ceca04c2b21___Com.G_SpM_FL 8651.JPG,0.44409698247909546,0.2026839405298233,0.9324181079864502,0.0003814697265625,6.103515625e-05,0.6000000238418579,0.9999808073043823,0.9999945163726807,1.3709068298339844e-05,clahe,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\c23f7713-d301-4952-852e-dad07536aace___Com.G_SpM_FL 1764.JPG,0.5232937335968018,0.175949364900589,0.9195655584335327,0.00079345703125,0.0001678466796875,0.615686297416687,0.9999990463256836,0.9999994039535522,3.5762786865234375e-07,gamma_dark,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\c344dfa1-ea48-45d4-a470-22627ad1d43d___Com.G_SpM_FL 8640.JPG,0.38682690262794495,0.21774815022945404,0.9365915656089783,0.0014190673828125,0.0,0.6313725709915161,0.9999721050262451,0.9999721050262451,0.0,none,none
D:\BTECH\PlantDiseaseProject\dataset\val\Tomato___Spider_mites Two-spotted_spider_mite\c39c2991-99d9-4fd9-be42-97c0ec41d59e___Com.G_SpM_FL 8960.JPG,0.45712268352508545,0.1848425269126892,0.9267193675041199,0.0025634765625,3.0517578125e-05,0.5843137502670288,0.9999704360961914,0.9999765157699585,6.079673767089844e-06,gamma_dark,none
